First_pokemon_id,Second_pokemon_id,Winner,Name_first,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,height_first,weight_first,base_experience_first,Name_second,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second,height_second,weight_second,base_experience_second
633,776,633,Zoroark,Dark,Normal,60,105,60,120,60,105,5,False,16,811,179,Sliggoo,Dragon,Normal,68,75,53,83,113,60,6,False,8,175,158
474,626,474,Drifblim,Ghost,Flying,150,80,44,90,54,80,4,False,12,150,174,Tirtouga,Water,Rock,54,78,103,53,45,22,5,False,7,165,71
134,724,724,Jynx,Ice,Psychic,65,50,35,115,95,95,1,False,14,406,159,Delphox,Fire,Psychic,75,69,72,114,100,104,6,False,15,390,240
638,30,30,Gothitelle,Psychic,Normal,70,55,95,95,110,65,5,False,15,440,221,Arbok,Poison,Normal,60,85,69,65,79,80,1,False,35,650,157
47,336,336,Zubat,Poison,Flying,40,45,35,30,40,55,1,False,8,75,49,Medicham,Fighting,Psychic,60,60,75,60,75,80,3,False,13,315,144
226,150,150,Snubbull,Fairy,Normal,60,80,50,40,40,30,2,False,6,78,60,Omanyte,Rock,Water,35,40,100,90,55,35,1,False,4,75,71
629,498,629,Archeops,Rock,Flying,75,140,65,112,65,110,5,False,14,320,177,Lucario,Fighting,Steel,70,110,70,115,70,90,4,False,12,540,184
243,109,243,Octillery,Water,Normal,75,105,75,105,75,45,2,False,9,285,168,Voltorb,Electric,Normal,40,30,50,55,55,100,1,False,5,104,66
736,442,736,Litleo,Fire,Normal,62,50,58,73,54,72,6,False,6,135,74,Starly,Normal,Flying,40,55,30,30,30,60,4,False,3,20,49
580,624,624,Tranquill,Normal,Flying,62,77,62,50,42,65,5,False,6,150,125,Yamask,Ghost,Normal,38,30,85,55,65,30,5,False,5,15,61
176,99,99,Sentret,Normal,Normal,35,46,34,35,45,20,2,False,8,60,43,Cloyster,Water,Ice,50,95,180,85,45,70,1,False,15,1325,184
117,264,264,Lickitung,Normal,Normal,90,55,75,60,75,30,1,False,12,655,77,Entei,Fire,Normal,115,115,85,90,75,100,2,True,21,1980,261
151,26,26,Omastar,Rock,Water,70,60,125,115,70,55,1,False,10,350,173,Raticate,Normal,Normal,55,81,60,50,70,97,1,False,7,185,145
331,667,667,Aron,Steel,Rock,50,70,100,40,40,30,3,False,4,600,66,Elgyem,Psychic,Normal,55,55,55,85,55,30,5,False,5,90,67
50,645,645,Gloom,Grass,Poison,60,65,70,85,75,40,1,False,8,86,138,Vanillish,Ice,Normal,51,65,65,80,75,59,5,False,11,410,138
298,640,298,Nuzleaf,Grass,Dark,70,70,40,60,40,60,3,False,10,280,119,Duosion,Psychic,Normal,65,40,50,125,60,30,5,False,6,80,130
365,665,365,Swablu,Normal,Flying,45,40,60,40,75,50,3,False,4,12,62,Eelektrik,Electric,Normal,65,85,70,75,70,40,5,False,12,220,142
111,433,111,Exeggcute,Grass,Psychic,60,40,80,60,45,40,1,False,4,25,65,Turtwig,Grass,Normal,55,68,64,45,55,31,4,False,4,102,64
347,254,254,Swalot,Poison,Normal,100,73,83,73,83,55,3,False,17,800,163,Stantler,Normal,Normal,73,95,62,85,65,85,2,False,14,712,163
779,290,779,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False,4,70,62,Silcoon,Bug,Normal,50,35,55,25,25,15,3,False,6,100,72
200,222,200,Azumarill,Water,Fairy,100,50,80,60,80,50,2,False,8,285,189,Dunsparce,Normal,Normal,100,70,70,65,65,45,2,False,15,140,145
396,472,472,Snorunt,Ice,Normal,50,50,50,50,50,50,3,False,7,168,60,Ambipom,Normal,Normal,75,100,66,60,66,115,4,False,12,203,169
386,632,632,Shuppet,Ghost,Normal,44,75,35,63,33,45,3,False,6,23,59,Zorua,Dark,Normal,40,65,40,80,40,65,5,False,7,125,66
544,632,544,Regigigas,Normal,Normal,110,160,110,80,110,100,4,True,37,4200,302,Zorua,Dark,Normal,40,65,40,80,40,65,5,False,7,125,66
469,286,469,Cherrim,Grass,Normal,70,60,70,87,78,85,4,False,5,93,158,Mightyena,Dark,Normal,70,90,70,60,60,70,3,False,10,370,147
434,670,670,Grotle,Grass,Normal,75,89,85,55,65,36,4,False,11,970,142,Lampent,Ghost,Fire,60,40,60,95,60,55,5,False,6,130,130
404,293,293,Gorebyss,Water,Normal,55,84,105,114,75,52,3,False,18,226,170,Dustox,Bug,Poison,60,50,70,50,90,65,3,False,12,316,173
27,41,27,Spearow,Normal,Flying,40,60,30,31,31,70,1,False,3,20,52,Clefairy,Fairy,Normal,70,45,48,60,65,35,1,False,6,75,113
49,15,15,Oddish,Grass,Poison,45,50,55,75,65,30,1,False,5,54,64,Metapod,Bug,Normal,50,20,55,25,25,30,1,False,7,99,72
685,759,685,Golurk,Ground,Ghost,89,124,80,55,80,55,5,False,28,3300,169,Binacle,Rock,Water,42,52,67,39,56,50,6,False,5,310,61
319,792,792,Loudred,Normal,Normal,84,71,43,71,43,48,3,False,10,405,126,Noivern,Flying,Dragon,85,70,80,97,80,123,6,False,15,850,187
760,391,760,Barbaracle,Rock,Water,72,105,115,54,86,68,6,False,13,960,175,Tropius,Grass,Flying,99,68,83,72,87,51,3,False,20,1000,161
286,156,286,Mightyena,Dark,Normal,70,90,70,60,60,70,3,False,10,370,147,Snorlax,Normal,Normal,160,110,65,65,110,30,1,False,21,4600,189
683,344,344,Druddigon,Dragon,Normal,77,120,90,60,90,48,5,False,16,1390,170,Illumise,Bug,Normal,65,47,55,73,75,85,3,False,6,177,151
519,335,519,Magmortar,Fire,Normal,75,95,67,125,95,83,4,False,16,680,243,Meditite,Fighting,Psychic,30,40,55,40,55,60,3,False,6,112,56
372,386,372,Barboach,Water,Ground,50,48,43,46,41,60,3,False,4,19,58,Shuppet,Ghost,Normal,44,75,35,63,33,45,3,False,6,23,59
482,116,116,Chingling,Psychic,Normal,45,30,50,65,50,45,4,False,2,6,57,Hitmonchan,Fighting,Normal,50,105,79,35,110,76,1,False,14,502,159
612,389,612,Sandile,Ground,Dark,50,72,35,35,35,65,5,False,7,152,58,Duskull,Ghost,Normal,20,40,90,30,90,25,3,False,8,150,59
679,399,679,Accelgor,Bug,Normal,80,70,40,100,60,145,5,False,8,253,173,Spheal,Ice,Water,70,40,50,55,50,25,3,False,8,395,58
228,417,228,Qwilfish,Water,Poison,65,95,75,55,55,85,2,False,5,39,88,Registeel,Steel,Normal,80,75,150,75,150,50,3,True,19,2050,261
121,288,121,Rhydon,Ground,Rock,105,130,120,45,45,40,1,False,19,1200,170,Linoone,Normal,Normal,78,70,61,50,61,100,3,False,5,325,147
310,361,361,Shroomish,Grass,Normal,60,40,60,40,60,35,3,False,4,45,59,Vibrava,Ground,Dragon,50,70,50,50,50,70,3,False,11,153,119
206,424,424,Aipom,Normal,Normal,55,70,55,40,55,85,2,False,8,115,72,Groudon,Ground,Normal,100,150,140,100,90,90,3,True,35,9500,302
323,1,1,Azurill,Normal,Fairy,50,20,40,20,40,20,3,False,2,20,38,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False,7,69,64
188,440,440,Cleffa,Fairy,Normal,50,25,28,45,55,15,2,False,3,30,44,Prinplup,Water,Normal,64,66,68,81,76,50,4,False,8,230,142
502,605,502,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False,8,120,66,Whirlipede,Bug,Poison,40,55,99,40,79,47,5,False,12,585,126
656,374,656,Alomomola,Water,Normal,165,75,80,40,45,65,5,False,12,316,165,Corphish,Water,Normal,43,80,65,50,35,35,3,False,6,115,62
150,559,559,Omanyte,Rock,Water,35,40,100,90,55,35,1,False,4,75,71,Pignite,Fire,Fighting,90,93,55,70,55,55,5,False,10,555,146
779,502,502,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False,4,70,62,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False,8,120,66
246,245,245,Skarmory,Steel,Flying,65,80,140,40,70,70,2,False,17,505,163,Mantine,Water,Flying,65,40,70,80,140,70,2,False,21,2200,170
659,522,522,Ferroseed,Grass,Steel,44,50,91,24,86,10,5,False,6,188,61,Leafeon,Grass,Normal,65,110,130,60,65,95,4,False,10,255,184
362,697,362,Flygon,Ground,Dragon,80,100,80,80,80,100,3,False,20,820,234,Hydreigon,Dark,Dragon,92,105,90,125,90,98,5,False,18,1600,270
550,112,550,Darkrai,Dark,Normal,70,90,90,135,90,125,4,True,15,505,270,Exeggutor,Grass,Psychic,95,95,85,125,65,55,1,False,20,1200,186
566,171,171,Lillipup,Normal,Normal,45,60,45,25,45,55,5,False,4,41,55,Quilava,Fire,Normal,58,64,58,80,65,80,2,False,9,190,142
648,605,648,Sawsbuck,Normal,Grass,80,100,70,60,70,95,5,False,19,925,166,Whirlipede,Bug,Poison,40,55,99,40,79,47,5,False,12,585,126
695,631,631,Deino,Dark,Dragon,52,65,50,45,50,38,5,False,8,173,60,Garbodor,Poison,Normal,80,95,82,60,82,75,5,False,19,1073,166
575,760,760,Panpour,Water,Normal,50,53,48,53,48,64,5,False,6,135,63,Barbaracle,Rock,Water,72,105,115,54,86,68,6,False,13,960,175
180,680,680,Ledyba,Bug,Flying,40,20,30,40,80,55,2,False,10,108,53,Stunfisk,Ground,Electric,109,66,84,81,99,32,5,False,7,110,165
364,800,800,Cacturne,Grass,Dark,70,115,60,115,60,55,3,False,13,774,166,Volcanion,Fire,Water,80,110,120,130,90,70,6,True,17,1950,270
73,579,579,Machop,Fighting,Normal,70,80,50,35,35,35,1,False,8,195,61,Pidove,Normal,Flying,50,55,50,36,30,43,5,False,3,21,53
465,450,465,Pachirisu,Electric,Normal,60,45,70,45,90,95,4,False,4,39,142,Luxio,Electric,Normal,60,85,49,60,49,60,4,False,9,305,127
662,648,648,Klang,Steel,Normal,60,80,95,70,85,50,5,False,6,510,154,Sawsbuck,Normal,Grass,80,100,70,60,70,95,5,False,19,925,166
166,723,166,Mew,Psychic,Normal,100,100,100,100,100,100,1,False,4,40,270,Braixen,Fire,Normal,59,59,58,90,70,73,6,False,10,145,143
171,213,171,Quilava,Fire,Normal,58,64,58,80,65,80,2,False,9,190,142,Umbreon,Dark,Normal,95,65,110,60,130,65,2,False,10,270,184
472,463,472,Ambipom,Normal,Normal,75,100,66,60,66,115,4,False,12,203,169,Combee,Bug,Flying,30,30,42,30,42,70,4,False,3,55,49
653,562,562,Amoonguss,Grass,Poison,114,85,70,85,80,30,5,False,6,105,162,Dewott,Water,Normal,75,75,60,83,60,60,5,False,8,245,145
7,10,7,Charizard,Fire,Flying,78,84,78,109,85,100,1,False,17,905,240,Squirtle,Water,Normal,44,48,65,50,64,43,1,False,5,90,63
288,149,288,Linoone,Normal,Normal,78,70,61,50,61,100,3,False,5,325,147,Porygon,Normal,Normal,65,60,70,85,75,40,1,False,8,365,79
697,26,697,Hydreigon,Dark,Dragon,92,105,90,125,90,98,5,False,18,1600,270,Raticate,Normal,Normal,55,81,60,50,70,97,1,False,7,185,145
525,490,490,Mamoswine,Ice,Ground,110,130,80,70,60,80,4,False,25,2910,239,Chatot,Normal,Flying,76,65,45,92,42,91,4,False,5,19,144
285,615,615,Poochyena,Dark,Normal,35,55,35,30,30,35,3,False,5,136,56,Darumaka,Fire,Normal,70,90,45,15,45,50,5,False,6,375,63
76,744,744,Bellsprout,Grass,Poison,50,75,35,70,30,40,1,False,7,40,60,Pangoro,Fighting,Dark,95,124,78,69,71,58,6,False,21,1360,173
303,434,434,Pelipper,Water,Flying,60,50,100,85,70,65,3,False,12,280,154,Grotle,Grass,Normal,75,89,85,55,65,36,4,False,11,970,142
409,676,409,Salamence,Dragon,Flying,95,135,80,110,80,100,3,False,15,1026,270,Beartic,Ice,Normal,95,110,80,70,80,50,5,False,26,2600,177
590,726,726,Excadrill,Ground,Steel,110,135,60,50,65,88,5,False,7,404,178,Frogadier,Water,Normal,54,63,52,83,56,97,6,False,6,109,142
260,370,260,Magby,Fire,Normal,45,75,37,70,55,83,2,False,7,214,73,Lunatone,Rock,Psychic,70,55,65,95,85,70,3,False,10,1680,161
669,559,559,Litwick,Ghost,Fire,50,30,55,65,55,20,5,False,3,31,55,Pignite,Fire,Fighting,90,93,55,70,55,55,5,False,10,555,146
662,455,455,Klang,Steel,Normal,60,80,95,70,85,50,5,False,6,510,154,Rampardos,Rock,Normal,97,165,60,65,50,58,4,False,16,1025,173
234,659,234,Sneasel,Dark,Ice,55,95,55,35,75,115,2,False,9,280,86,Ferroseed,Grass,Steel,44,50,91,24,86,10,5,False,6,188,61
217,596,596,Unown,Psychic,Normal,48,72,48,72,48,48,2,False,5,50,118,Tympole,Water,Normal,50,50,40,50,40,64,5,False,5,45,59
228,426,426,Qwilfish,Water,Poison,65,95,75,55,55,85,2,False,5,39,88,Rayquaza,Dragon,Flying,105,150,90,150,90,95,3,True,70,2065,306
610,737,737,Lilligant,Grass,Normal,70,60,75,110,75,90,5,False,11,163,168,Pyroar,Fire,Normal,86,68,72,109,66,106,6,False,15,815,177
119,281,119,Weezing,Poison,Normal,65,90,120,85,70,60,1,False,12,95,172,Mudkip,Water,Normal,50,70,50,50,50,40,3,False,4,76,62
108,181,181,Kingler,Water,Normal,55,130,115,50,50,75,1,False,13,600,166,Ledian,Bug,Flying,55,35,50,55,110,85,2,False,14,356,137
277,502,502,Torchic,Fire,Normal,45,60,40,70,50,45,3,False,4,25,62,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False,8,120,66
668,561,561,Beheeyem,Psychic,Normal,75,75,75,125,95,40,5,False,10,345,170,Oshawott,Water,Normal,55,55,45,63,45,45,5,False,5,59,62
468,59,59,Cherubi,Grass,Normal,45,35,45,62,53,35,4,False,4,33,55,Persian,Normal,Normal,65,70,60,65,65,115,1,False,10,320,154
361,463,463,Vibrava,Ground,Dragon,50,70,50,50,50,70,3,False,11,153,119,Combee,Bug,Flying,30,30,42,30,42,70,4,False,3,55,49
573,434,573,Pansear,Fire,Normal,50,53,48,53,48,64,5,False,6,110,63,Grotle,Grass,Normal,75,89,85,55,65,36,4,False,11,970,142
424,641,424,Groudon,Ground,Normal,100,150,140,100,90,90,3,True,35,9500,302,Reuniclus,Psychic,Normal,110,65,75,125,85,30,5,False,10,201,221
278,559,559,Combusken,Fire,Fighting,60,85,60,85,60,55,3,False,9,195,142,Pignite,Fire,Fighting,90,93,55,70,55,55,5,False,10,555,146
203,769,203,Hoppip,Grass,Flying,35,35,40,35,55,50,2,False,4,5,50,Amaura,Rock,Ice,77,59,50,67,63,46,6,False,13,252,72
409,728,409,Salamence,Dragon,Flying,95,135,80,110,80,100,3,False,15,1026,270,Bunnelby,Normal,Normal,38,36,38,32,36,57,6,False,4,50,47
522,433,522,Leafeon,Grass,Normal,65,110,130,60,65,95,4,False,10,255,184,Turtwig,Grass,Normal,55,68,64,45,55,31,4,False,4,102,64
207,762,762,Sunkern,Grass,Normal,30,30,30,30,30,30,2,False,3,18,36,Dragalge,Poison,Dragon,65,75,90,97,123,44,6,False,18,815,173
354,564,564,Camerupt,Fire,Ground,70,100,70,105,75,40,3,False,19,2200,161,Patrat,Normal,Normal,45,55,39,35,39,42,5,False,5,116,51
448,336,336,Kricketune,Bug,Normal,77,85,51,55,51,65,4,False,10,255,134,Medicham,Fighting,Psychic,60,60,75,60,75,80,3,False,13,315,144
311,599,311,Breloom,Grass,Fighting,60,130,80,60,60,70,3,False,12,392,161,Throh,Fighting,Normal,120,100,85,30,85,45,5,False,13,555,163
208,104,208,Sunflora,Grass,Normal,75,75,55,105,85,30,2,False,8,85,149,Onix,Rock,Ground,35,45,160,30,45,70,1,False,88,2100,77
281,424,424,Mudkip,Water,Normal,50,70,50,50,50,40,3,False,4,76,62,Groudon,Ground,Normal,100,150,140,100,90,90,3,True,35,9500,302
701,397,701,Terrakion,Rock,Fighting,91,129,90,72,90,108,5,True,19,2600,261,Glalie,Ice,Normal,80,80,80,80,80,80,3,False,15,2565,168
451,454,451,Luxray,Electric,Normal,80,120,79,95,79,70,4,False,14,420,235,Cranidos,Rock,Normal,67,125,40,30,30,58,4,False,9,315,70
290,412,412,Silcoon,Bug,Normal,50,35,55,25,25,15,3,False,6,100,72,Metang,Steel,Psychic,60,75,100,55,80,50,3,False,12,2025,147
568,750,750,Stoutland,Normal,Normal,85,110,90,45,90,80,5,False,12,610,225,Doublade,Steel,Ghost,59,110,150,45,49,35,6,False,8,45,157
681,594,681,Mienfoo,Fighting,Normal,45,85,50,55,50,65,5,False,9,200,70,Gurdurr,Fighting,Normal,85,105,85,40,50,40,5,False,12,400,142
472,273,472,Ambipom,Normal,Normal,75,100,66,60,66,115,4,False,12,203,169,Treecko,Grass,Normal,40,45,35,65,55,70,3,False,5,50,62
207,392,392,Sunkern,Grass,Normal,30,30,30,30,30,30,2,False,3,18,36,Chimecho,Psychic,Normal,65,50,70,95,80,65,3,False,6,10,159
182,45,182,Spinarak,Bug,Poison,40,60,40,40,40,30,2,False,5,85,50,Jigglypuff,Normal,Fairy,115,45,20,45,25,20,1,False,5,55,95
246,320,246,Skarmory,Steel,Flying,65,80,140,40,70,70,2,False,17,505,163,Exploud,Normal,Normal,104,91,63,91,73,68,3,False,15,840,221
324,82,82,Nosepass,Rock,Normal,30,45,135,45,90,30,3,False,10,970,75,Graveler,Rock,Ground,55,95,115,45,45,35,1,False,10,1050,137
550,343,550,Darkrai,Dark,Normal,70,90,90,135,90,125,4,True,15,505,270,Volbeat,Bug,Normal,65,73,55,47,75,85,3,False,7,177,151
607,561,607,Cottonee,Grass,Fairy,40,27,60,37,50,66,5,False,3,6,56,Oshawott,Water,Normal,55,55,45,63,45,45,5,False,5,59,62
688,723,723,Bouffalant,Normal,Normal,95,110,95,40,95,55,5,False,16,946,172,Braixen,Fire,Normal,59,59,58,90,70,73,6,False,10,145,143
473,270,270,Drifloon,Ghost,Flying,90,50,34,60,44,70,4,False,4,12,70,Lugia,Psychic,Flying,106,90,130,90,154,110,2,True,52,2160,306
143,254,254,Lapras,Water,Ice,130,85,80,85,95,60,1,False,25,2200,187,Stantler,Normal,Normal,73,95,62,85,65,85,2,False,14,712,163
510,64,64,Snover,Grass,Ice,60,62,50,62,60,40,4,False,10,505,67,Growlithe,Fire,Normal,55,70,45,70,50,60,1,False,7,190,70
433,68,68,Turtwig,Grass,Normal,55,68,64,45,55,31,4,False,4,102,64,Poliwrath,Water,Fighting,90,95,95,70,90,70,1,False,13,540,230
175,674,674,Feraligatr,Water,Normal,85,105,100,79,83,78,2,False,23,888,239,Haxorus,Dragon,Normal,76,147,90,60,70,97,5,False,18,1055,243
25,383,383,Rattata,Normal,Normal,30,56,35,25,35,72,1,False,3,35,51,Milotic,Water,Normal,95,60,79,100,125,81,3,False,62,1620,189
619,480,480,Dwebble,Bug,Rock,50,65,85,35,35,55,5,False,3,145,65,Glameow,Normal,Normal,49,55,42,42,37,85,4,False,5,39,62
168,702,702,Bayleef,Grass,Normal,60,62,80,63,80,60,2,False,12,158,142,Virizion,Grass,Fighting,91,90,72,90,129,108,5,True,20,2000,261
42,434,42,Clefable,Fairy,Normal,95,70,73,95,90,60,1,False,13,400,217,Grotle,Grass,Normal,75,89,85,55,65,36,4,False,11,970,142
455,255,455,Rampardos,Rock,Normal,97,165,60,65,50,58,4,False,16,1025,173,Smeargle,Normal,Normal,55,20,35,20,45,75,2,False,12,580,88
171,563,171,Quilava,Fire,Normal,58,64,58,80,65,80,2,False,9,190,142,Samurott,Water,Normal,95,100,85,108,70,70,5,False,15,946,238
342,406,406,Minun,Electric,Normal,60,40,50,75,85,95,3,False,4,42,142,Luvdisc,Water,Normal,43,30,55,40,65,97,3,False,6,87,116
584,725,725,Roggenrola,Rock,Normal,55,75,85,25,25,15,5,False,4,180,56,Froakie,Water,Normal,41,56,40,62,44,71,6,False,3,70,63
54,338,338,Venonat,Bug,Poison,60,55,50,40,55,45,1,False,10,300,61,Electrike,Electric,Normal,40,45,40,65,40,65,3,False,6,152,59
312,587,587,Slakoth,Normal,Normal,60,60,60,35,35,30,3,False,8,240,56,Woobat,Psychic,Flying,55,45,43,55,43,72,5,False,4,21,65
472,154,154,Ambipom,Normal,Normal,75,100,66,60,66,115,4,False,12,203,169,Aerodactyl,Rock,Flying,80,105,65,60,75,130,1,False,18,590,180
70,566,70,Kadabra,Psychic,Normal,40,35,30,120,70,105,1,False,13,565,140,Lillipup,Normal,Normal,45,60,45,25,45,55,5,False,4,41,55
471,126,126,Gastrodon,Water,Ground,111,83,68,92,82,39,4,False,9,299,166,Horsea,Water,Normal,30,40,70,70,25,60,1,False,4,80,59
718,487,718,Genesect,Bug,Steel,71,120,95,120,95,99,5,False,15,825,270,Bonsly,Rock,Normal,50,80,95,10,45,10,4,False,5,150,58
239,685,685,Swinub,Ice,Ground,50,50,40,30,30,50,2,False,4,65,50,Golurk,Ground,Ghost,89,124,80,55,80,55,5,False,28,3300,169
635,206,635,Cinccino,Normal,Normal,75,95,60,65,60,115,5,False,5,75,165,Aipom,Normal,Normal,55,70,55,40,55,85,2,False,8,115,72
36,119,119,Nidorina,Poison,Normal,70,62,67,55,55,56,1,False,8,200,128,Weezing,Poison,Normal,65,90,120,85,70,60,1,False,12,95,172
141,92,141,Gyarados,Water,Flying,95,125,79,60,100,81,1,False,65,2350,189,Doduo,Normal,Flying,35,85,45,35,35,75,1,False,14,392,62
137,548,137,Pinsir,Bug,Normal,65,125,100,55,70,85,1,False,15,550,175,Phione,Water,Normal,80,80,80,80,80,80,4,False,4,31,216
79,133,133,Tentacool,Water,Poison,40,40,35,50,100,70,1,False,9,455,67,Scyther,Bug,Flying,70,110,80,55,80,105,1,False,15,560,100
239,422,422,Swinub,Ice,Ground,50,50,40,30,30,50,2,False,4,65,50,Kyogre,Water,Normal,100,100,90,150,140,90,3,True,45,3520,302
315,254,254,Nincada,Bug,Ground,31,45,90,30,30,40,3,False,5,55,53,Stantler,Normal,Normal,73,95,62,85,65,85,2,False,14,712,163
211,304,304,Quagsire,Water,Ground,95,85,85,65,65,35,2,False,14,750,151,Ralts,Psychic,Fairy,28,25,25,45,35,40,3,False,4,66,40
291,468,291,Beautifly,Bug,Flying,60,70,50,100,50,65,3,False,10,284,178,Cherubi,Grass,Normal,45,35,45,62,53,35,4,False,4,33,55
543,693,543,Heatran,Fire,Steel,91,90,106,130,106,77,4,True,17,4300,270,Heatmor,Fire,Normal,85,97,66,105,66,65,5,False,14,580,169
757,567,567,Inkay,Dark,Psychic,53,54,53,37,46,45,6,False,4,35,58,Herdier,Normal,Normal,65,80,65,35,65,60,5,False,9,147,130
683,555,555,Druddigon,Dragon,Normal,77,120,90,60,90,48,5,False,16,1390,170,Snivy,Grass,Normal,45,45,55,45,55,63,5,False,6,81,62
43,121,121,Vulpix,Fire,Normal,38,41,40,50,65,65,1,False,6,99,60,Rhydon,Ground,Rock,105,130,120,45,45,40,1,False,19,1200,170
412,775,412,Metang,Steel,Psychic,60,75,100,55,80,50,3,False,12,2025,147,Goomy,Dragon,Normal,45,50,35,55,75,40,6,False,3,28,60
120,641,641,Rhyhorn,Ground,Rock,80,85,95,30,30,25,1,False,10,1150,69,Reuniclus,Psychic,Normal,110,65,75,125,85,30,5,False,10,201,221
222,100,100,Dunsparce,Normal,Normal,100,70,70,65,65,45,2,False,15,140,145,Gastly,Ghost,Poison,30,35,30,100,35,80,1,False,13,1,62
277,311,311,Torchic,Fire,Normal,45,60,40,70,50,45,3,False,4,25,62,Breloom,Grass,Fighting,60,130,80,60,60,70,3,False,12,392,161
598,42,598,Seismitoad,Water,Ground,105,95,75,85,75,74,5,False,15,620,229,Clefable,Fairy,Normal,95,70,73,95,90,60,1,False,13,400,217
406,726,726,Luvdisc,Water,Normal,43,30,55,40,65,97,3,False,6,87,116,Frogadier,Water,Normal,54,63,52,83,56,97,6,False,6,109,142
730,686,730,Fletchling,Normal,Flying,45,50,43,40,38,62,6,False,3,17,56,Pawniard,Dark,Steel,45,85,70,40,40,60,5,False,5,102,68
241,212,212,Corsola,Water,Rock,55,55,85,65,85,35,2,False,6,50,144,Espeon,Psychic,Normal,65,65,60,130,95,110,2,False,9,265,184
333,336,336,Aggron,Steel,Rock,70,110,180,60,60,50,3,False,21,3600,239,Medicham,Fighting,Psychic,60,60,75,60,75,80,3,False,13,315,144
761,85,85,Skrelp,Poison,Water,50,60,60,60,60,30,6,False,5,73,64,Rapidash,Fire,Normal,65,100,70,80,80,105,1,False,17,950,175
612,45,612,Sandile,Ground,Dark,50,72,35,35,35,65,5,False,7,152,58,Jigglypuff,Normal,Fairy,115,45,20,45,25,20,1,False,5,55,95
594,26,26,Gurdurr,Fighting,Normal,85,105,85,40,50,40,5,False,12,400,142,Raticate,Normal,Normal,55,81,60,50,70,97,1,False,7,185,145
198,412,412,Bellossom,Grass,Normal,75,80,95,90,100,50,2,False,4,58,221,Metang,Steel,Psychic,60,75,100,55,80,50,3,False,12,2025,147
157,296,157,Articuno,Ice,Flying,90,85,100,95,125,85,1,True,17,554,261,Ludicolo,Water,Grass,80,70,70,90,100,70,3,False,15,550,216
792,170,792,Noivern,Flying,Dragon,85,70,80,97,80,123,6,False,15,850,187,Cyndaquil,Fire,Normal,39,52,43,60,50,65,2,False,5,79,62
780,79,79,Trevenant,Ghost,Grass,85,110,76,65,82,56,6,False,15,710,166,Tentacool,Water,Poison,40,40,35,50,100,70,1,False,9,455,67
212,669,212,Espeon,Psychic,Normal,65,65,60,130,95,110,2,False,9,265,184,Litwick,Ghost,Fire,50,30,55,65,55,20,5,False,3,31,55
238,220,238,Magcargo,Fire,Rock,50,50,120,80,80,30,2,False,8,550,151,Pineco,Bug,Normal,50,65,90,35,35,15,2,False,6,72,58
447,702,702,Kricketot,Bug,Normal,37,25,41,25,41,25,4,False,3,22,39,Virizion,Grass,Fighting,91,90,72,90,129,108,5,True,20,2000,261
329,198,198,Mawile,Steel,Fairy,50,85,85,55,55,50,3,False,6,115,133,Bellossom,Grass,Normal,75,80,95,90,100,50,2,False,4,58,221
146,664,146,Vaporeon,Water,Normal,130,65,60,110,95,65,1,False,10,290,184,Tynamo,Electric,Normal,35,55,40,45,40,60,5,False,2,3,55
288,10,288,Linoone,Normal,Normal,78,70,61,50,61,100,3,False,5,325,147,Squirtle,Water,Normal,44,48,65,50,64,43,1,False,5,90,63
789,267,267,Bergmite,Ice,Normal,55,69,85,32,35,28,6,False,10,995,61,Pupitar,Rock,Ground,70,84,70,65,70,51,2,False,12,1520,144
222,736,736,Dunsparce,Normal,Normal,100,70,70,65,65,45,2,False,15,140,145,Litleo,Fire,Normal,62,50,58,73,54,72,6,False,6,135,74
654,293,293,Frillish,Water,Ghost,55,40,50,65,85,40,5,False,12,330,67,Dustox,Bug,Poison,60,50,70,50,90,65,3,False,12,316,173
760,386,760,Barbaracle,Rock,Water,72,105,115,54,86,68,6,False,13,960,175,Shuppet,Ghost,Normal,44,75,35,63,33,45,3,False,6,23,59
472,106,472,Ambipom,Normal,Normal,75,100,66,60,66,115,4,False,12,203,169,Hypno,Psychic,Normal,85,73,70,73,115,67,1,False,16,756,169
332,598,598,Lairon,Steel,Rock,60,90,140,50,50,40,3,False,9,1200,151,Seismitoad,Water,Ground,105,95,75,85,75,74,5,False,15,620,229
266,492,492,Larvitar,Rock,Ground,50,64,50,45,50,41,2,False,6,720,60,Gible,Dragon,Ground,58,70,45,40,45,42,4,False,7,205,60
